GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - For rent,Margin of Error; Total: - For rent,"Estimate; Total: - Rented, not occupied","Margin of Error; Total: - Rented, not occupied",Estimate; Total: - For sale only,Margin of Error; Total: - For sale only,"Estimate; Total: - Sold, not occupied","Margin of Error; Total: - Sold, not occupied","Estimate; Total: - For seasonal, recreational, or occasional use","Margin of Error; Total: - For seasonal, recreational, or occasional use",Estimate; Total: - For migrant workers,Margin of Error; Total: - For migrant workers,Estimate; Total: - Other vacant,Margin of Error; Total: - Other vacant
1500000US060750201004,060750201004,"Block Group 4, Census Tract 201, San Francisco County, California",189,125,154,116,0,12,0,12,0,12,0,12,0,12,35,56
1500000US060750202001,060750202001,"Block Group 1, Census Tract 202, San Francisco County, California",162,110,0,12,0,12,0,12,0,12,0,12,0,12,162,110
1500000US060750202002,060750202002,"Block Group 2, Census Tract 202, San Francisco County, California",16,27,0,12,0,12,0,12,0,12,0,12,0,12,16,27
1500000US060750202003,060750202003,"Block Group 3, Census Tract 202, San Francisco County, California",102,100,54,68,0,12,0,12,0,12,0,12,0,12,48,76
1500000US060750203001,060750203001,"Block Group 1, Census Tract 203, San Francisco County, California",98,85,0,12,0,12,0,12,0,12,33,53,0,12,65,70
1500000US060750203002,060750203002,"Block Group 2, Census Tract 203, San Francisco County, California",28,44,0,12,0,12,0,12,0,12,28,44,0,12,0,12
1500000US060750203003,060750203003,"Block Group 3, Census Tract 203, San Francisco County, California",39,61,0,12,0,12,0,12,0,12,0,12,0,12,39,61
1500000US060750204011,060750204011,"Block Group 1, Census Tract 204.01, San Francisco County, California",48,51,0,12,0,12,0,12,0,12,30,47,0,12,18,21
1500000US060750204012,060750204012,"Block Group 2, Census Tract 204.01, San Francisco County, California",30,48,0,12,0,12,0,12,0,12,30,48,0,12,0,12
1500000US060750204013,060750204013,"Block Group 3, Census Tract 204.01, San Francisco County, California",78,85,0,12,0,12,0,12,0,12,0,12,0,12,78,85
1500000US060750204021,060750204021,"Block Group 1, Census Tract 204.02, San Francisco County, California",142,127,82,107,0,12,0,12,0,12,20,32,0,12,40,62
1500000US060750204022,060750204022,"Block Group 2, Census Tract 204.02, San Francisco County, California",23,37,0,12,0,12,0,12,0,12,0,12,0,12,23,37
1500000US060750205001,060750205001,"Block Group 1, Census Tract 205, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750205002,060750205002,"Block Group 2, Census Tract 205, San Francisco County, California",25,29,0,12,14,23,0,12,0,12,0,12,0,12,11,19
1500000US060750205003,060750205003,"Block Group 3, Census Tract 205, San Francisco County, California",37,47,7,11,0,12,0,12,0,12,0,12,0,12,30,45
1500000US060750206001,060750206001,"Block Group 1, Census Tract 206, San Francisco County, California",187,121,87,87,0,12,0,12,0,12,36,58,0,12,64,74
1500000US060750206002,060750206002,"Block Group 2, Census Tract 206, San Francisco County, California",28,42,0,12,0,12,0,12,28,42,0,12,0,12,0,12
1500000US060750206003,060750206003,"Block Group 3, Census Tract 206, San Francisco County, California",62,57,0,12,0,12,0,12,0,12,12,19,0,12,50,53
1500000US060750206004,060750206004,"Block Group 4, Census Tract 206, San Francisco County, California",71,78,37,59,0,12,0,12,0,12,0,12,0,12,34,52
1500000US060750207001,060750207001,"Block Group 1, Census Tract 207, San Francisco County, California",43,70,0,12,0,12,0,12,43,70,0,12,0,12,0,12
1500000US060750207002,060750207002,"Block Group 2, Census Tract 207, San Francisco County, California",44,70,0,12,0,12,0,12,0,12,0,12,0,12,44,70
1500000US060750207003,060750207003,"Block Group 3, Census Tract 207, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750208001,060750208001,"Block Group 1, Census Tract 208, San Francisco County, California",75,78,0,12,0,12,0,12,0,12,0,12,0,12,75,78
1500000US060750208002,060750208002,"Block Group 2, Census Tract 208, San Francisco County, California",116,92,26,41,0,12,0,12,0,12,30,50,0,12,60,68
1500000US060750208003,060750208003,"Block Group 3, Census Tract 208, San Francisco County, California",27,44,27,44,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750208004,060750208004,"Block Group 4, Census Tract 208, San Francisco County, California",29,47,0,12,0,12,0,12,0,12,0,12,0,12,29,47
1500000US060750209001,060750209001,"Block Group 1, Census Tract 209, San Francisco County, California",23,35,0,12,0,12,0,12,0,12,0,12,0,12,23,35
1500000US060750209002,060750209002,"Block Group 2, Census Tract 209, San Francisco County, California",26,41,0,12,0,12,0,12,0,12,0,12,0,12,26,41
1500000US060750209003,060750209003,"Block Group 3, Census Tract 209, San Francisco County, California",63,61,0,12,0,12,0,12,0,12,0,12,0,12,63,61
1500000US060750209004,060750209004,"Block Group 4, Census Tract 209, San Francisco County, California",47,52,0,12,0,12,0,12,0,12,0,12,0,12,47,52
1500000US060750210001,060750210001,"Block Group 1, Census Tract 210, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750210002,060750210002,"Block Group 2, Census Tract 210, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750210003,060750210003,"Block Group 3, Census Tract 210, San Francisco County, California",80,85,42,64,0,12,0,12,0,12,38,64,0,12,0,12
1500000US060750210004,060750210004,"Block Group 4, Census Tract 210, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750211001,060750211001,"Block Group 1, Census Tract 211, San Francisco County, California",39,51,32,50,0,12,0,12,0,12,7,11,0,12,0,12
1500000US060750211002,060750211002,"Block Group 2, Census Tract 211, San Francisco County, California",70,81,49,74,0,12,21,32,0,12,0,12,0,12,0,12
1500000US060750211003,060750211003,"Block Group 3, Census Tract 211, San Francisco County, California",34,41,0,12,11,18,0,12,23,37,0,12,0,12,0,12
1500000US060750211004,060750211004,"Block Group 4, Census Tract 211, San Francisco County, California",26,40,0,12,0,12,0,12,0,12,0,12,0,12,26,40
1500000US060750212001,060750212001,"Block Group 1, Census Tract 212, San Francisco County, California",10,15,0,12,0,12,0,12,0,12,0,12,0,12,10,15
1500000US060750212002,060750212002,"Block Group 2, Census Tract 212, San Francisco County, California",39,42,0,12,0,12,0,12,0,12,25,39,0,12,14,15
1500000US060750212003,060750212003,"Block Group 3, Census Tract 212, San Francisco County, California",74,59,0,12,0,12,0,12,26,40,0,12,0,12,48,45
1500000US060750213001,060750213001,"Block Group 1, Census Tract 213, San Francisco County, California",80,67,18,26,0,12,0,12,31,47,31,49,0,12,0,12
1500000US060750213002,060750213002,"Block Group 2, Census Tract 213, San Francisco County, California",25,37,0,12,0,12,0,12,25,37,0,12,0,12,0,12
1500000US060750214001,060750214001,"Block Group 1, Census Tract 214, San Francisco County, California",25,40,0,12,0,12,0,12,0,12,0,12,0,12,25,40
1500000US060750214002,060750214002,"Block Group 2, Census Tract 214, San Francisco County, California",63,64,0,12,0,12,0,12,30,47,0,12,0,12,33,49
1500000US060750214003,060750214003,"Block Group 3, Census Tract 214, San Francisco County, California",69,65,60,64,0,12,0,12,0,12,9,13,0,12,0,12
1500000US060750215001,060750215001,"Block Group 1, Census Tract 215, San Francisco County, California",59,95,0,12,0,12,0,12,0,12,59,95,0,12,0,12
1500000US060750215002,060750215002,"Block Group 2, Census Tract 215, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750215003,060750215003,"Block Group 3, Census Tract 215, San Francisco County, California",17,27,0,12,0,12,0,12,0,12,0,12,0,12,17,27
1500000US060750215004,060750215004,"Block Group 4, Census Tract 215, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750215005,060750215005,"Block Group 5, Census Tract 215, San Francisco County, California",46,71,0,12,0,12,0,12,0,12,0,12,0,12,46,71
1500000US060750216001,060750216001,"Block Group 1, Census Tract 216, San Francisco County, California",96,89,0,12,0,12,0,12,56,81,24,27,0,12,16,24
1500000US060750216002,060750216002,"Block Group 2, Census Tract 216, San Francisco County, California",49,77,0,12,0,12,49,77,0,12,0,12,0,12,0,12
1500000US060750217001,060750217001,"Block Group 1, Census Tract 217, San Francisco County, California",28,41,28,41,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750217002,060750217002,"Block Group 2, Census Tract 217, San Francisco County, California",9,15,0,12,0,12,0,12,0,12,0,12,0,12,9,15
1500000US060750217003,060750217003,"Block Group 3, Census Tract 217, San Francisco County, California",21,34,0,12,0,12,0,12,21,34,0,12,0,12,0,12
1500000US060750218001,060750218001,"Block Group 1, Census Tract 218, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750218002,060750218002,"Block Group 2, Census Tract 218, San Francisco County, California",20,21,0,12,0,12,0,12,0,12,0,12,0,12,20,21
1500000US060750218003,060750218003,"Block Group 3, Census Tract 218, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750218004,060750218004,"Block Group 4, Census Tract 218, San Francisco County, California",32,51,0,12,0,12,0,12,32,51,0,12,0,12,0,12
1500000US060750226001,060750226001,"Block Group 1, Census Tract 226, San Francisco County, California",16,14,0,12,0,12,0,12,0,12,10,13,0,12,6,9
1500000US060750226002,060750226002,"Block Group 2, Census Tract 226, San Francisco County, California",59,42,0,12,8,13,0,12,29,33,0,12,0,12,22,26
1500000US060750227021,060750227021,"Block Group 1, Census Tract 227.02, San Francisco County, California",22,36,0,12,0,12,0,12,0,12,0,12,0,12,22,36
1500000US060750227022,060750227022,"Block Group 2, Census Tract 227.02, San Francisco County, California",54,43,6,9,0,12,16,25,0,12,0,12,0,12,32,35
1500000US060750227041,060750227041,"Block Group 1, Census Tract 227.04, San Francisco County, California",38,43,0,12,0,12,0,12,0,12,12,18,0,12,26,39
1500000US060750227042,060750227042,"Block Group 2, Census Tract 227.04, San Francisco County, California",45,52,0,12,0,12,0,12,0,12,0,12,0,12,45,52
1500000US060750228011,060750228011,"Block Group 1, Census Tract 228.01, San Francisco County, California",17,19,0,12,0,12,7,11,0,12,10,15,0,12,0,12
1500000US060750228012,060750228012,"Block Group 2, Census Tract 228.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750228013,060750228013,"Block Group 3, Census Tract 228.01, San Francisco County, California",66,60,23,36,19,29,0,12,0,12,0,12,0,12,24,39
1500000US060750228021,060750228021,"Block Group 1, Census Tract 228.02, San Francisco County, California",15,24,0,12,0,12,0,12,0,12,0,12,0,12,15,24
1500000US060750228022,060750228022,"Block Group 2, Census Tract 228.02, San Francisco County, California",66,54,0,12,0,12,0,12,0,12,0,12,0,12,66,54
1500000US060750228031,060750228031,"Block Group 1, Census Tract 228.03, San Francisco County, California",11,16,0,12,11,16,0,12,0,12,0,12,0,12,0,12
1500000US060750228032,060750228032,"Block Group 2, Census Tract 228.03, San Francisco County, California",24,38,0,12,0,12,0,12,0,12,0,12,0,12,24,38
1500000US060750228033,060750228033,"Block Group 3, Census Tract 228.03, San Francisco County, California",73,65,53,57,0,12,0,12,0,12,0,12,0,12,20,32
1500000US060750229011,060750229011,"Block Group 1, Census Tract 229.01, San Francisco County, California",48,52,18,27,0,12,0,12,0,12,9,14,0,12,21,33
1500000US060750229012,060750229012,"Block Group 2, Census Tract 229.01, San Francisco County, California",76,54,0,12,0,12,0,12,0,12,0,12,0,12,76,54
1500000US060750229013,060750229013,"Block Group 3, Census Tract 229.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750229021,060750229021,"Block Group 1, Census Tract 229.02, San Francisco County, California",56,37,0,12,12,14,0,12,0,12,0,12,0,12,44,36
1500000US060750229022,060750229022,"Block Group 2, Census Tract 229.02, San Francisco County, California",27,35,5,7,0,12,0,12,0,12,0,12,0,12,22,35
1500000US060750229031,060750229031,"Block Group 1, Census Tract 229.03, San Francisco County, California",27,23,0,12,0,12,0,12,0,12,14,22,0,12,13,21
1500000US060750229032,060750229032,"Block Group 2, Census Tract 229.03, San Francisco County, California",21,22,0,12,11,17,0,12,0,12,0,12,0,12,10,15
1500000US060750229033,060750229033,"Block Group 3, Census Tract 229.03, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750230011,060750230011,"Block Group 1, Census Tract 230.01, San Francisco County, California",64,66,0,12,0,12,0,12,0,12,0,12,0,12,64,66
1500000US060750230012,060750230012,"Block Group 2, Census Tract 230.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750230013,060750230013,"Block Group 3, Census Tract 230.01, San Francisco County, California",32,40,0,12,0,12,0,12,0,12,0,12,0,12,32,40
1500000US060750230031,060750230031,"Block Group 1, Census Tract 230.03, San Francisco County, California",25,37,0,12,0,12,25,37,0,12,0,12,0,12,0,12
1500000US060750230032,060750230032,"Block Group 2, Census Tract 230.03, San Francisco County, California",46,55,0,12,0,12,33,52,0,12,0,12,0,12,13,20
1500000US060750231021,060750231021,"Block Group 1, Census Tract 231.02, San Francisco County, California",38,36,24,27,0,12,14,23,0,12,0,12,0,12,0,12
1500000US060750231022,060750231022,"Block Group 2, Census Tract 231.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750231031,060750231031,"Block Group 1, Census Tract 231.03, San Francisco County, California",32,35,0,12,0,12,0,12,0,12,0,12,0,12,32,35
1500000US060750231032,060750231032,"Block Group 2, Census Tract 231.03, San Francisco County, California",51,47,17,28,0,12,0,12,0,12,0,12,0,12,34,38
1500000US060750232001,060750232001,"Block Group 1, Census Tract 232, San Francisco County, California",37,40,0,12,0,12,0,12,19,30,0,12,0,12,18,26
1500000US060750232002,060750232002,"Block Group 2, Census Tract 232, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750232003,060750232003,"Block Group 3, Census Tract 232, San Francisco County, California",75,56,0,12,0,12,0,12,0,12,19,31,0,12,56,48
1500000US060750233001,060750233001,"Block Group 1, Census Tract 233, San Francisco County, California",166,76,20,32,0,12,57,47,21,34,0,12,0,12,68,42
1500000US060750234001,060750234001,"Block Group 1, Census Tract 234, San Francisco County, California",34,28,11,17,0,12,0,12,0,12,0,12,0,12,23,28
1500000US060750234002,060750234002,"Block Group 2, Census Tract 234, San Francisco County, California",110,72,19,32,0,12,0,12,0,12,0,12,0,12,91,71
1500000US060750251001,060750251001,"Block Group 1, Census Tract 251, San Francisco County, California",5,9,5,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750251002,060750251002,"Block Group 2, Census Tract 251, San Francisco County, California",11,19,0,12,0,12,0,12,0,12,0,12,0,12,11,19
1500000US060750251003,060750251003,"Block Group 3, Census Tract 251, San Francisco County, California",22,34,22,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750252001,060750252001,"Block Group 1, Census Tract 252, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750252002,060750252002,"Block Group 2, Census Tract 252, San Francisco County, California",64,78,0,12,0,12,0,12,0,12,0,12,0,12,64,78
1500000US060750252003,060750252003,"Block Group 3, Census Tract 252, San Francisco County, California",49,78,0,12,0,12,0,12,0,12,49,78,0,12,0,12
1500000US060750252004,060750252004,"Block Group 4, Census Tract 252, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750253001,060750253001,"Block Group 1, Census Tract 253, San Francisco County, California",39,38,0,12,0,12,0,12,0,12,28,33,0,12,11,18
1500000US060750253002,060750253002,"Block Group 2, Census Tract 253, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750253003,060750253003,"Block Group 3, Census Tract 253, San Francisco County, California",69,54,17,27,0,12,0,12,0,12,0,12,0,12,52,47
1500000US060750253004,060750253004,"Block Group 4, Census Tract 253, San Francisco County, California",84,63,0,12,0,12,23,33,0,12,0,12,0,12,61,56
1500000US060750254011,060750254011,"Block Group 1, Census Tract 254.01, San Francisco County, California",97,67,0,12,0,12,0,12,28,45,0,12,0,12,69,52
1500000US060750254012,060750254012,"Block Group 2, Census Tract 254.01, San Francisco County, California",29,47,0,12,0,12,0,12,29,47,0,12,0,12,0,12
1500000US060750254013,060750254013,"Block Group 3, Census Tract 254.01, San Francisco County, California",53,59,0,12,0,12,0,12,0,12,14,21,0,12,39,55
1500000US060750254021,060750254021,"Block Group 1, Census Tract 254.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750254022,060750254022,"Block Group 2, Census Tract 254.02, San Francisco County, California",26,41,0,12,0,12,0,12,0,12,0,12,0,12,26,41
1500000US060750254023,060750254023,"Block Group 3, Census Tract 254.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750254031,060750254031,"Block Group 1, Census Tract 254.03, San Francisco County, California",49,62,0,12,0,12,0,12,0,12,0,12,0,12,49,62
1500000US060750254032,060750254032,"Block Group 2, Census Tract 254.03, San Francisco County, California",45,57,0,12,0,12,0,12,0,12,45,57,0,12,0,12
1500000US060750255001,060750255001,"Block Group 1, Census Tract 255, San Francisco County, California",15,25,0,12,0,12,0,12,0,12,15,25,0,12,0,12
1500000US060750255002,060750255002,"Block Group 2, Census Tract 255, San Francisco County, California",14,23,0,12,0,12,0,12,0,12,0,12,0,12,14,23
1500000US060750255003,060750255003,"Block Group 3, Census Tract 255, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750255004,060750255004,"Block Group 4, Census Tract 255, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750255005,060750255005,"Block Group 5, Census Tract 255, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750255006,060750255006,"Block Group 6, Census Tract 255, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750256001,060750256001,"Block Group 1, Census Tract 256, San Francisco County, California",7,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12
1500000US060750256002,060750256002,"Block Group 2, Census Tract 256, San Francisco County, California",20,31,0,12,0,12,0,12,0,12,0,12,0,12,20,31
1500000US060750256003,060750256003,"Block Group 3, Census Tract 256, San Francisco County, California",79,66,0,12,0,12,0,12,0,12,49,51,0,12,30,48
1500000US060750256004,060750256004,"Block Group 4, Census Tract 256, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750257011,060750257011,"Block Group 1, Census Tract 257.01, San Francisco County, California",33,51,0,12,0,12,0,12,0,12,0,12,0,12,33,51
1500000US060750257012,060750257012,"Block Group 2, Census Tract 257.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750257013,060750257013,"Block Group 3, Census Tract 257.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750257021,060750257021,"Block Group 1, Census Tract 257.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750257022,060750257022,"Block Group 2, Census Tract 257.02, San Francisco County, California",36,39,18,28,0,12,18,28,0,12,0,12,0,12,0,12
1500000US060750257023,060750257023,"Block Group 3, Census Tract 257.02, San Francisco County, California",65,57,0,12,0,12,6,17,26,41,6,9,0,12,27,42
1500000US060750258001,060750258001,"Block Group 1, Census Tract 258, San Francisco County, California",42,35,0,12,0,12,0,12,0,12,11,17,0,12,31,32
1500000US060750258002,060750258002,"Block Group 2, Census Tract 258, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750259001,060750259001,"Block Group 1, Census Tract 259, San Francisco County, California",9,14,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US060750259002,060750259002,"Block Group 2, Census Tract 259, San Francisco County, California",80,81,0,12,0,12,0,12,0,12,0,12,0,12,80,81
1500000US060750259003,060750259003,"Block Group 3, Census Tract 259, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750260011,060750260011,"Block Group 1, Census Tract 260.01, San Francisco County, California",88,51,38,40,0,12,0,12,22,34,0,12,0,12,28,34
1500000US060750260012,060750260012,"Block Group 2, Census Tract 260.01, San Francisco County, California",104,67,20,31,0,12,0,12,0,12,8,14,0,12,76,61
1500000US060750260021,060750260021,"Block Group 1, Census Tract 260.02, San Francisco County, California",8,10,0,12,0,12,0,12,0,12,0,12,0,12,8,10
1500000US060750260022,060750260022,"Block Group 2, Census Tract 260.02, San Francisco County, California",45,38,0,12,0,12,0,12,0,12,0,12,0,12,45,38
1500000US060750260031,060750260031,"Block Group 1, Census Tract 260.03, San Francisco County, California",55,59,0,12,0,12,0,12,35,48,0,12,0,12,20,32
1500000US060750260032,060750260032,"Block Group 2, Census Tract 260.03, San Francisco County, California",8,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12
1500000US060750260041,060750260041,"Block Group 1, Census Tract 260.04, San Francisco County, California",28,36,28,36,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750260042,060750260042,"Block Group 2, Census Tract 260.04, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750261001,060750261001,"Block Group 1, Census Tract 261, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750261002,060750261002,"Block Group 2, Census Tract 261, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750261003,060750261003,"Block Group 3, Census Tract 261, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750261004,060750261004,"Block Group 4, Census Tract 261, San Francisco County, California",10,14,0,12,0,12,0,12,0,12,0,12,0,12,10,14
1500000US060750262001,060750262001,"Block Group 1, Census Tract 262, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750262002,060750262002,"Block Group 2, Census Tract 262, San Francisco County, California",25,39,0,12,0,12,0,12,0,12,25,39,0,12,0,12
1500000US060750262003,060750262003,"Block Group 3, Census Tract 262, San Francisco County, California",31,39,0,12,0,12,0,12,0,12,0,12,0,12,31,39
1500000US060750262004,060750262004,"Block Group 4, Census Tract 262, San Francisco County, California",9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750262005,060750262005,"Block Group 5, Census Tract 262, San Francisco County, California",49,53,0,12,0,12,0,12,24,38,0,12,0,12,25,40
1500000US060750263011,060750263011,"Block Group 1, Census Tract 263.01, San Francisco County, California",15,16,0,12,0,12,9,13,0,12,0,12,0,12,6,11
1500000US060750263012,060750263012,"Block Group 2, Census Tract 263.01, San Francisco County, California",6,10,0,12,0,12,6,10,0,12,0,12,0,12,0,12
1500000US060750263013,060750263013,"Block Group 3, Census Tract 263.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750263021,060750263021,"Block Group 1, Census Tract 263.02, San Francisco County, California",23,37,0,12,0,12,23,37,0,12,0,12,0,12,0,12
1500000US060750263022,060750263022,"Block Group 2, Census Tract 263.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750263023,060750263023,"Block Group 3, Census Tract 263.02, San Francisco County, California",12,15,6,11,0,12,6,9,0,12,0,12,0,12,0,12
1500000US060750263031,060750263031,"Block Group 1, Census Tract 263.03, San Francisco County, California",35,39,0,12,0,12,0,12,0,12,17,29,0,12,18,27
1500000US060750263032,060750263032,"Block Group 2, Census Tract 263.03, San Francisco County, California",28,35,0,12,0,12,0,12,11,21,0,12,0,12,17,27
1500000US060750264011,060750264011,"Block Group 1, Census Tract 264.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750264012,060750264012,"Block Group 2, Census Tract 264.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750264021,060750264021,"Block Group 1, Census Tract 264.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750264022,060750264022,"Block Group 2, Census Tract 264.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750264023,060750264023,"Block Group 3, Census Tract 264.02, San Francisco County, California",32,49,0,12,0,12,0,12,0,12,0,12,0,12,32,49
1500000US060750264031,060750264031,"Block Group 1, Census Tract 264.03, San Francisco County, California",45,49,23,35,0,12,0,12,0,12,0,12,0,12,22,36
1500000US060750264032,060750264032,"Block Group 2, Census Tract 264.03, San Francisco County, California",57,53,0,12,0,12,0,12,0,12,22,36,0,12,35,41
1500000US060750264041,060750264041,"Block Group 1, Census Tract 264.04, San Francisco County, California",59,48,26,37,0,12,10,16,0,12,14,22,0,12,9,16
1500000US060750264042,060750264042,"Block Group 2, Census Tract 264.04, San Francisco County, California",24,37,0,12,24,37,0,12,0,12,0,12,0,12,0,12
1500000US060750301011,060750301011,"Block Group 1, Census Tract 301.01, San Francisco County, California",27,43,27,43,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750301012,060750301012,"Block Group 2, Census Tract 301.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750301013,060750301013,"Block Group 3, Census Tract 301.01, San Francisco County, California",10,16,0,12,10,16,0,12,0,12,0,12,0,12,0,12
1500000US060750301014,060750301014,"Block Group 4, Census Tract 301.01, San Francisco County, California",29,43,0,12,0,12,0,12,0,12,29,43,0,12,0,12
1500000US060750301021,060750301021,"Block Group 1, Census Tract 301.02, San Francisco County, California",80,81,38,59,0,12,0,12,0,12,42,64,0,12,0,12
1500000US060750301022,060750301022,"Block Group 2, Census Tract 301.02, San Francisco County, California",38,58,0,12,0,12,0,12,38,58,0,12,0,12,0,12
1500000US060750301023,060750301023,"Block Group 3, Census Tract 301.02, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750302011,060750302011,"Block Group 1, Census Tract 302.01, San Francisco County, California",37,50,37,50,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060750302012,060750302012,"Block Group 2, Census Tract 302.01, San Francisco County, California",43,45,26,41,0,12,0,12,0,12,0,12,0,12,17,19
1500000US060750302013,060750302013,"Block Group 3, Census Tract 302.01, San Francisco County, California",8,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12
1500000US060750302021,060750302021,"Block Group 1, Census Tract 302.02, San Francisco County, California",61,71,20,31,0,12,0,12,0,12,41,65,0,12,0,12
1500000US060750302022,060750302022,"Block Group 2, Census Tract 302.02, San Francisco County, California",71,79,0,12,0,12,0,12,0,12,0,12,0,12,71,79
1500000US060750302023,060750302023,"Block Group 3, Census Tract 302.02, San Francisco County, California",21,26,0,12,0,12,0,12,6,15,0,12,0,12,15,24
1500000US060750303011,060750303011,"Block Group 1, Census Tract 303.01, San Francisco County, California",54,67,0,12,0,12,17,27,0,12,0,12,0,12,37,59
1500000US060750303012,060750303012,"Block Group 2, Census Tract 303.01, San Francisco County, California",59,72,0,12,0,12,0,12,0,12,0,12,0,12,59,72
1500000US060750303013,060750303013,"Block Group 3, Census Tract 303.01, San Francisco County, California",102,110,0,12,0,12,55,87,47,74,0,12,0,12,0,12
1500000US060750303014,060750303014,"Block Group 4, Census Tract 303.01, San Francisco County, California",30,33,0,12,0,12,0,12,0,12,30,33,0,12,0,12
